date_id,full_date,year,month,day,weekday,quarter
20090228,2009-02-28 22:30:00+00:00,2009,2,28,Saturday,2009Q1
20090301,2009-03-01 22:30:00+00:00,2009,3,1,Sunday,2009Q1
20090302,2009-03-02 22:30:00+00:00,2009,3,2,Monday,2009Q1
20090303,2009-03-03 22:30:00+00:00,2009,3,3,Tuesday,2009Q1
20090304,2009-03-04 22:30:00+00:00,2009,3,4,Wednesday,2009Q1
20090305,2009-03-05 22:30:00+00:00,2009,3,5,Thursday,2009Q1
20090306,2009-03-06 22:30:00+00:00,2009,3,6,Friday,2009Q1
20090307,2009-03-07 22:30:00+00:00,2009,3,7,Saturday,2009Q1
20090308,2009-03-08 22:30:00+00:00,2009,3,8,Sunday,2009Q1
20090309,2009-03-09 22:30:00+00:00,2009,3,9,Monday,2009Q1
20090310,2009-03-10 22:30:00+00:00,2009,3,10,Tuesday,2009Q1
20090311,2009-03-11 22:30:00+00:00,2009,3,11,Wednesday,2009Q1
20090312,2009-03-12 22:30:00+00:00,2009,3,12,Thursday,2009Q1
20090313,2009-03-13 22:30:00+00:00,2009,3,13,Friday,2009Q1
20090314,2009-03-14 22:30:00+00:00,2009,3,14,Saturday,2009Q1
20090315,2009-03-15 22:30:00+00:00,2009,3,15,Sunday,2009Q1
20090316,2009-03-16 22:30:00+00:00,2009,3,16,Monday,2009Q1
20090317,2009-03-17 22:30:00+00:00,2009,3,17,Tuesday,2009Q1
20090318,2009-03-18 22:30:00+00:00,2009,3,18,Wednesday,2009Q1
20090319,2009-03-19 22:30:00+00:00,2009,3,19,Thursday,2009Q1
20090320,2009-03-20 22:30:00+00:00,2009,3,20,Friday,2009Q1
20090321,2009-03-21 22:30:00+00:00,2009,3,21,Saturday,2009Q1
20090322,2009-03-22 22:30:00+00:00,2009,3,22,Sunday,2009Q1
20090323,2009-03-23 22:30:00+00:00,2009,3,23,Monday,2009Q1
20090324,2009-03-24 22:30:00+00:00,2009,3,24,Tuesday,2009Q1
20090325,2009-03-25 22:30:00+00:00,2009,3,25,Wednesday,2009Q1
20090326,2009-03-26 22:30:00+00:00,2009,3,26,Thursday,2009Q1
20090327,2009-03-27 22:30:00+00:00,2009,3,27,Friday,2009Q1
20090328,2009-03-28 22:30:00+00:00,2009,3,28,Saturday,2009Q1
20090329,2009-03-29 22:30:00+00:00,2009,3,29,Sunday,2009Q1
20090330,2009-03-30 22:30:00+00:00,2009,3,30,Monday,2009Q1
20090331,2009-03-31 22:30:00+00:00,2009,3,31,Tuesday,2009Q1
20090401,2009-04-01 22:30:00+00:00,2009,4,1,Wednesday,2009Q2
20090402,2009-04-02 22:30:00+00:00,2009,4,2,Thursday,2009Q2
20090403,2009-04-03 22:30:00+00:00,2009,4,3,Friday,2009Q2
20090404,2009-04-04 22:30:00+00:00,2009,4,4,Saturday,2009Q2
20090405,2009-04-05 22:30:00+00:00,2009,4,5,Sunday,2009Q2
20090406,2009-04-06 22:30:00+00:00,2009,4,6,Monday,2009Q2
20090407,2009-04-07 22:30:00+00:00,2009,4,7,Tuesday,2009Q2
20090408,2009-04-08 22:30:00+00:00,2009,4,8,Wednesday,2009Q2
20090409,2009-04-09 22:30:00+00:00,2009,4,9,Thursday,2009Q2
20090410,2009-04-10 22:30:00+00:00,2009,4,10,Friday,2009Q2
20090411,2009-04-11 22:30:00+00:00,2009,4,11,Saturday,2009Q2
20090412,2009-04-12 22:30:00+00:00,2009,4,12,Sunday,2009Q2
20090413,2009-04-13 22:30:00+00:00,2009,4,13,Monday,2009Q2
20090414,2009-04-14 22:30:00+00:00,2009,4,14,Tuesday,2009Q2
20090415,2009-04-15 22:30:00+00:00,2009,4,15,Wednesday,2009Q2
20090416,2009-04-16 22:30:00+00:00,2009,4,16,Thursday,2009Q2
20090417,2009-04-17 22:30:00+00:00,2009,4,17,Friday,2009Q2
20090418,2009-04-18 22:30:00+00:00,2009,4,18,Saturday,2009Q2
20090419,2009-04-19 22:30:00+00:00,2009,4,19,Sunday,2009Q2
20090420,2009-04-20 22:30:00+00:00,2009,4,20,Monday,2009Q2
20090421,2009-04-21 22:30:00+00:00,2009,4,21,Tuesday,2009Q2
20090422,2009-04-22 22:30:00+00:00,2009,4,22,Wednesday,2009Q2
20090423,2009-04-23 22:30:00+00:00,2009,4,23,Thursday,2009Q2
20090424,2009-04-24 22:30:00+00:00,2009,4,24,Friday,2009Q2
20090425,2009-04-25 22:30:00+00:00,2009,4,25,Saturday,2009Q2
20090426,2009-04-26 22:30:00+00:00,2009,4,26,Sunday,2009Q2
20090427,2009-04-27 22:30:00+00:00,2009,4,27,Monday,2009Q2
20090428,2009-04-28 22:30:00+00:00,2009,4,28,Tuesday,2009Q2
20090429,2009-04-29 22:30:00+00:00,2009,4,29,Wednesday,2009Q2
20090430,2009-04-30 22:30:00+00:00,2009,4,30,Thursday,2009Q2
20090501,2009-05-01 22:30:00+00:00,2009,5,1,Friday,2009Q2
20090502,2009-05-02 22:30:00+00:00,2009,5,2,Saturday,2009Q2
20090503,2009-05-03 22:30:00+00:00,2009,5,3,Sunday,2009Q2
20090504,2009-05-04 22:30:00+00:00,2009,5,4,Monday,2009Q2
20090505,2009-05-05 22:30:00+00:00,2009,5,5,Tuesday,2009Q2
20090506,2009-05-06 22:30:00+00:00,2009,5,6,Wednesday,2009Q2
20090507,2009-05-07 22:30:00+00:00,2009,5,7,Thursday,2009Q2
20090508,2009-05-08 22:30:00+00:00,2009,5,8,Friday,2009Q2
20090509,2009-05-09 22:30:00+00:00,2009,5,9,Saturday,2009Q2
20090510,2009-05-10 22:30:00+00:00,2009,5,10,Sunday,2009Q2
20090511,2009-05-11 22:30:00+00:00,2009,5,11,Monday,2009Q2
20090512,2009-05-12 22:30:00+00:00,2009,5,12,Tuesday,2009Q2
20090513,2009-05-13 22:30:00+00:00,2009,5,13,Wednesday,2009Q2
20090514,2009-05-14 22:30:00+00:00,2009,5,14,Thursday,2009Q2
20090515,2009-05-15 22:30:00+00:00,2009,5,15,Friday,2009Q2
20090516,2009-05-16 22:30:00+00:00,2009,5,16,Saturday,2009Q2
20090517,2009-05-17 22:30:00+00:00,2009,5,17,Sunday,2009Q2
20090518,2009-05-18 22:30:00+00:00,2009,5,18,Monday,2009Q2
20090519,2009-05-19 22:30:00+00:00,2009,5,19,Tuesday,2009Q2
20090520,2009-05-20 22:30:00+00:00,2009,5,20,Wednesday,2009Q2
20090521,2009-05-21 22:30:00+00:00,2009,5,21,Thursday,2009Q2
20090522,2009-05-22 22:30:00+00:00,2009,5,22,Friday,2009Q2
20090523,2009-05-23 22:30:00+00:00,2009,5,23,Saturday,2009Q2
20090524,2009-05-24 22:30:00+00:00,2009,5,24,Sunday,2009Q2
20090525,2009-05-25 22:30:00+00:00,2009,5,25,Monday,2009Q2
20090526,2009-05-26 22:30:00+00:00,2009,5,26,Tuesday,2009Q2
20090527,2009-05-27 22:30:00+00:00,2009,5,27,Wednesday,2009Q2
20090528,2009-05-28 22:30:00+00:00,2009,5,28,Thursday,2009Q2
20090529,2009-05-29 22:30:00+00:00,2009,5,29,Friday,2009Q2
20090530,2009-05-30 22:30:00+00:00,2009,5,30,Saturday,2009Q2
20090531,2009-05-31 22:30:00+00:00,2009,5,31,Sunday,2009Q2
20090601,2009-06-01 22:30:00+00:00,2009,6,1,Monday,2009Q2
20090602,2009-06-02 22:30:00+00:00,2009,6,2,Tuesday,2009Q2
20090603,2009-06-03 22:30:00+00:00,2009,6,3,Wednesday,2009Q2
20090604,2009-06-04 22:30:00+00:00,2009,6,4,Thursday,2009Q2
20090605,2009-06-05 22:30:00+00:00,2009,6,5,Friday,2009Q2
20090606,2009-06-06 22:30:00+00:00,2009,6,6,Saturday,2009Q2
20090607,2009-06-07 22:30:00+00:00,2009,6,7,Sunday,2009Q2
20090608,2009-06-08 22:30:00+00:00,2009,6,8,Monday,2009Q2
20090609,2009-06-09 22:30:00+00:00,2009,6,9,Tuesday,2009Q2
20090610,2009-06-10 22:30:00+00:00,2009,6,10,Wednesday,2009Q2
20090611,2009-06-11 22:30:00+00:00,2009,6,11,Thursday,2009Q2
20090612,2009-06-12 22:30:00+00:00,2009,6,12,Friday,2009Q2
20090613,2009-06-13 22:30:00+00:00,2009,6,13,Saturday,2009Q2
20090614,2009-06-14 22:30:00+00:00,2009,6,14,Sunday,2009Q2
20090615,2009-06-15 22:30:00+00:00,2009,6,15,Monday,2009Q2
20090616,2009-06-16 22:30:00+00:00,2009,6,16,Tuesday,2009Q2
20090617,2009-06-17 22:30:00+00:00,2009,6,17,Wednesday,2009Q2
20090618,2009-06-18 22:30:00+00:00,2009,6,18,Thursday,2009Q2
20090619,2009-06-19 22:30:00+00:00,2009,6,19,Friday,2009Q2
20090620,2009-06-20 22:30:00+00:00,2009,6,20,Saturday,2009Q2
20090621,2009-06-21 22:30:00+00:00,2009,6,21,Sunday,2009Q2
20090622,2009-06-22 22:30:00+00:00,2009,6,22,Monday,2009Q2
20090623,2009-06-23 22:30:00+00:00,2009,6,23,Tuesday,2009Q2
20090624,2009-06-24 22:30:00+00:00,2009,6,24,Wednesday,2009Q2
20090625,2009-06-25 22:30:00+00:00,2009,6,25,Thursday,2009Q2
20090626,2009-06-26 22:30:00+00:00,2009,6,26,Friday,2009Q2
20090627,2009-06-27 22:30:00+00:00,2009,6,27,Saturday,2009Q2
20090628,2009-06-28 22:30:00+00:00,2009,6,28,Sunday,2009Q2
20090629,2009-06-29 22:30:00+00:00,2009,6,29,Monday,2009Q2
20090630,2009-06-30 22:30:00+00:00,2009,6,30,Tuesday,2009Q2
20090701,2009-07-01 22:30:00+00:00,2009,7,1,Wednesday,2009Q3
20090702,2009-07-02 22:30:00+00:00,2009,7,2,Thursday,2009Q3
20090703,2009-07-03 22:30:00+00:00,2009,7,3,Friday,2009Q3
20090704,2009-07-04 22:30:00+00:00,2009,7,4,Saturday,2009Q3
20090705,2009-07-05 22:30:00+00:00,2009,7,5,Sunday,2009Q3
20090706,2009-07-06 22:30:00+00:00,2009,7,6,Monday,2009Q3
20090707,2009-07-07 22:30:00+00:00,2009,7,7,Tuesday,2009Q3
20090708,2009-07-08 22:30:00+00:00,2009,7,8,Wednesday,2009Q3
20090709,2009-07-09 22:30:00+00:00,2009,7,9,Thursday,2009Q3
20090710,2009-07-10 22:30:00+00:00,2009,7,10,Friday,2009Q3
20090711,2009-07-11 22:30:00+00:00,2009,7,11,Saturday,2009Q3
20090712,2009-07-12 22:30:00+00:00,2009,7,12,Sunday,2009Q3
20090713,2009-07-13 22:30:00+00:00,2009,7,13,Monday,2009Q3
20090714,2009-07-14 22:30:00+00:00,2009,7,14,Tuesday,2009Q3
20090715,2009-07-15 22:30:00+00:00,2009,7,15,Wednesday,2009Q3
20090716,2009-07-16 22:30:00+00:00,2009,7,16,Thursday,2009Q3
20090717,2009-07-17 22:30:00+00:00,2009,7,17,Friday,2009Q3
20090718,2009-07-18 22:30:00+00:00,2009,7,18,Saturday,2009Q3
20090719,2009-07-19 22:30:00+00:00,2009,7,19,Sunday,2009Q3
20090720,2009-07-20 22:30:00+00:00,2009,7,20,Monday,2009Q3
20090721,2009-07-21 22:30:00+00:00,2009,7,21,Tuesday,2009Q3
20090722,2009-07-22 22:30:00+00:00,2009,7,22,Wednesday,2009Q3
20090723,2009-07-23 22:30:00+00:00,2009,7,23,Thursday,2009Q3
20090724,2009-07-24 22:30:00+00:00,2009,7,24,Friday,2009Q3
20090725,2009-07-25 22:30:00+00:00,2009,7,25,Saturday,2009Q3
20090726,2009-07-26 22:30:00+00:00,2009,7,26,Sunday,2009Q3
20090727,2009-07-27 22:30:00+00:00,2009,7,27,Monday,2009Q3
20090728,2009-07-28 22:30:00+00:00,2009,7,28,Tuesday,2009Q3
20090729,2009-07-29 22:30:00+00:00,2009,7,29,Wednesday,2009Q3
20090730,2009-07-30 22:30:00+00:00,2009,7,30,Thursday,2009Q3
20090731,2009-07-31 22:30:00+00:00,2009,7,31,Friday,2009Q3
20090801,2009-08-01 22:30:00+00:00,2009,8,1,Saturday,2009Q3
20090802,2009-08-02 22:30:00+00:00,2009,8,2,Sunday,2009Q3
20090803,2009-08-03 22:30:00+00:00,2009,8,3,Monday,2009Q3
20090804,2009-08-04 22:30:00+00:00,2009,8,4,Tuesday,2009Q3
20090805,2009-08-05 22:30:00+00:00,2009,8,5,Wednesday,2009Q3
20090806,2009-08-06 22:30:00+00:00,2009,8,6,Thursday,2009Q3
20090807,2009-08-07 22:30:00+00:00,2009,8,7,Friday,2009Q3
20090808,2009-08-08 22:30:00+00:00,2009,8,8,Saturday,2009Q3
20090809,2009-08-09 22:30:00+00:00,2009,8,9,Sunday,2009Q3
20090810,2009-08-10 22:30:00+00:00,2009,8,10,Monday,2009Q3
20090811,2009-08-11 22:30:00+00:00,2009,8,11,Tuesday,2009Q3
20090812,2009-08-12 22:30:00+00:00,2009,8,12,Wednesday,2009Q3
20090813,2009-08-13 22:30:00+00:00,2009,8,13,Thursday,2009Q3
20090814,2009-08-14 22:30:00+00:00,2009,8,14,Friday,2009Q3
20090815,2009-08-15 22:30:00+00:00,2009,8,15,Saturday,2009Q3
20090816,2009-08-16 22:30:00+00:00,2009,8,16,Sunday,2009Q3
20090817,2009-08-17 22:30:00+00:00,2009,8,17,Monday,2009Q3
20090818,2009-08-18 22:30:00+00:00,2009,8,18,Tuesday,2009Q3
20090819,2009-08-19 22:30:00+00:00,2009,8,19,Wednesday,2009Q3
20090820,2009-08-20 22:30:00+00:00,2009,8,20,Thursday,2009Q3
20090821,2009-08-21 22:30:00+00:00,2009,8,21,Friday,2009Q3
20090822,2009-08-22 22:30:00+00:00,2009,8,22,Saturday,2009Q3
20090823,2009-08-23 22:30:00+00:00,2009,8,23,Sunday,2009Q3
20090824,2009-08-24 22:30:00+00:00,2009,8,24,Monday,2009Q3
20090825,2009-08-25 22:30:00+00:00,2009,8,25,Tuesday,2009Q3
20090826,2009-08-26 22:30:00+00:00,2009,8,26,Wednesday,2009Q3
20090827,2009-08-27 22:30:00+00:00,2009,8,27,Thursday,2009Q3
20090828,2009-08-28 22:30:00+00:00,2009,8,28,Friday,2009Q3
20090829,2009-08-29 22:30:00+00:00,2009,8,29,Saturday,2009Q3
20090830,2009-08-30 22:30:00+00:00,2009,8,30,Sunday,2009Q3
20090831,2009-08-31 22:30:00+00:00,2009,8,31,Monday,2009Q3
20090901,2009-09-01 22:30:00+00:00,2009,9,1,Tuesday,2009Q3
20090902,2009-09-02 22:30:00+00:00,2009,9,2,Wednesday,2009Q3
20090903,2009-09-03 22:30:00+00:00,2009,9,3,Thursday,2009Q3
20090904,2009-09-04 22:30:00+00:00,2009,9,4,Friday,2009Q3
20090905,2009-09-05 22:30:00+00:00,2009,9,5,Saturday,2009Q3
20090906,2009-09-06 22:30:00+00:00,2009,9,6,Sunday,2009Q3
20090907,2009-09-07 22:30:00+00:00,2009,9,7,Monday,2009Q3
20090908,2009-09-08 22:30:00+00:00,2009,9,8,Tuesday,2009Q3
20090909,2009-09-09 22:30:00+00:00,2009,9,9,Wednesday,2009Q3
20090910,2009-09-10 22:30:00+00:00,2009,9,10,Thursday,2009Q3
20090911,2009-09-11 22:30:00+00:00,2009,9,11,Friday,2009Q3
20090912,2009-09-12 22:30:00+00:00,2009,9,12,Saturday,2009Q3
20090913,2009-09-13 22:30:00+00:00,2009,9,13,Sunday,2009Q3
20090914,2009-09-14 22:30:00+00:00,2009,9,14,Monday,2009Q3
20090915,2009-09-15 22:30:00+00:00,2009,9,15,Tuesday,2009Q3
20090916,2009-09-16 22:30:00+00:00,2009,9,16,Wednesday,2009Q3
20090917,2009-09-17 22:30:00+00:00,2009,9,17,Thursday,2009Q3
20090918,2009-09-18 22:30:00+00:00,2009,9,18,Friday,2009Q3
20090919,2009-09-19 22:30:00+00:00,2009,9,19,Saturday,2009Q3
20090920,2009-09-20 22:30:00+00:00,2009,9,20,Sunday,2009Q3
20090921,2009-09-21 22:30:00+00:00,2009,9,21,Monday,2009Q3
20090922,2009-09-22 22:30:00+00:00,2009,9,22,Tuesday,2009Q3
20090923,2009-09-23 22:30:00+00:00,2009,9,23,Wednesday,2009Q3
20090924,2009-09-24 22:30:00+00:00,2009,9,24,Thursday,2009Q3
20090925,2009-09-25 22:30:00+00:00,2009,9,25,Friday,2009Q3
20090926,2009-09-26 22:30:00+00:00,2009,9,26,Saturday,2009Q3
20090927,2009-09-27 22:30:00+00:00,2009,9,27,Sunday,2009Q3
20090928,2009-09-28 22:30:00+00:00,2009,9,28,Monday,2009Q3
20090929,2009-09-29 22:30:00+00:00,2009,9,29,Tuesday,2009Q3
20090930,2009-09-30 22:30:00+00:00,2009,9,30,Wednesday,2009Q3
20091001,2009-10-01 22:30:00+00:00,2009,10,1,Thursday,2009Q4
20091002,2009-10-02 22:30:00+00:00,2009,10,2,Friday,2009Q4
20091003,2009-10-03 22:30:00+00:00,2009,10,3,Saturday,2009Q4
20091004,2009-10-04 22:30:00+00:00,2009,10,4,Sunday,2009Q4
20091005,2009-10-05 22:30:00+00:00,2009,10,5,Monday,2009Q4
20091006,2009-10-06 22:30:00+00:00,2009,10,6,Tuesday,2009Q4
20091007,2009-10-07 22:30:00+00:00,2009,10,7,Wednesday,2009Q4
20091008,2009-10-08 22:30:00+00:00,2009,10,8,Thursday,2009Q4
20091009,2009-10-09 22:30:00+00:00,2009,10,9,Friday,2009Q4
20091010,2009-10-10 22:30:00+00:00,2009,10,10,Saturday,2009Q4
20091011,2009-10-11 22:30:00+00:00,2009,10,11,Sunday,2009Q4
20091012,2009-10-12 22:30:00+00:00,2009,10,12,Monday,2009Q4
20091013,2009-10-13 22:30:00+00:00,2009,10,13,Tuesday,2009Q4
20091014,2009-10-14 22:30:00+00:00,2009,10,14,Wednesday,2009Q4
20091015,2009-10-15 22:30:00+00:00,2009,10,15,Thursday,2009Q4
20091016,2009-10-16 22:30:00+00:00,2009,10,16,Friday,2009Q4
20091017,2009-10-17 22:30:00+00:00,2009,10,17,Saturday,2009Q4
20091018,2009-10-18 22:30:00+00:00,2009,10,18,Sunday,2009Q4
20091019,2009-10-19 22:30:00+00:00,2009,10,19,Monday,2009Q4
20091020,2009-10-20 22:30:00+00:00,2009,10,20,Tuesday,2009Q4
20091021,2009-10-21 22:30:00+00:00,2009,10,21,Wednesday,2009Q4
20091022,2009-10-22 22:30:00+00:00,2009,10,22,Thursday,2009Q4
20091023,2009-10-23 22:30:00+00:00,2009,10,23,Friday,2009Q4
20091024,2009-10-24 22:30:00+00:00,2009,10,24,Saturday,2009Q4
20091025,2009-10-25 22:30:00+00:00,2009,10,25,Sunday,2009Q4
20091026,2009-10-26 22:30:00+00:00,2009,10,26,Monday,2009Q4
20091027,2009-10-27 22:30:00+00:00,2009,10,27,Tuesday,2009Q4
20091028,2009-10-28 22:30:00+00:00,2009,10,28,Wednesday,2009Q4
20091029,2009-10-29 22:30:00+00:00,2009,10,29,Thursday,2009Q4
20091030,2009-10-30 22:30:00+00:00,2009,10,30,Friday,2009Q4
20091031,2009-10-31 22:30:00+00:00,2009,10,31,Saturday,2009Q4
20091101,2009-11-01 22:30:00+00:00,2009,11,1,Sunday,2009Q4
20091102,2009-11-02 22:30:00+00:00,2009,11,2,Monday,2009Q4
20091103,2009-11-03 22:30:00+00:00,2009,11,3,Tuesday,2009Q4
20091104,2009-11-04 22:30:00+00:00,2009,11,4,Wednesday,2009Q4
20091105,2009-11-05 22:30:00+00:00,2009,11,5,Thursday,2009Q4
20091106,2009-11-06 22:30:00+00:00,2009,11,6,Friday,2009Q4
20091107,2009-11-07 22:30:00+00:00,2009,11,7,Saturday,2009Q4
20091108,2009-11-08 22:30:00+00:00,2009,11,8,Sunday,2009Q4
20091109,2009-11-09 22:30:00+00:00,2009,11,9,Monday,2009Q4
20091110,2009-11-10 22:30:00+00:00,2009,11,10,Tuesday,2009Q4
20091111,2009-11-11 22:30:00+00:00,2009,11,11,Wednesday,2009Q4
20091112,2009-11-12 22:30:00+00:00,2009,11,12,Thursday,2009Q4
20091113,2009-11-13 22:30:00+00:00,2009,11,13,Friday,2009Q4
20091114,2009-11-14 22:30:00+00:00,2009,11,14,Saturday,2009Q4
20091115,2009-11-15 22:30:00+00:00,2009,11,15,Sunday,2009Q4
20091116,2009-11-16 22:30:00+00:00,2009,11,16,Monday,2009Q4
20091117,2009-11-17 22:30:00+00:00,2009,11,17,Tuesday,2009Q4
20091118,2009-11-18 22:30:00+00:00,2009,11,18,Wednesday,2009Q4
20091119,2009-11-19 22:30:00+00:00,2009,11,19,Thursday,2009Q4
20091120,2009-11-20 22:30:00+00:00,2009,11,20,Friday,2009Q4
20091121,2009-11-21 22:30:00+00:00,2009,11,21,Saturday,2009Q4
20091122,2009-11-22 22:30:00+00:00,2009,11,22,Sunday,2009Q4
20091123,2009-11-23 22:30:00+00:00,2009,11,23,Monday,2009Q4
20091124,2009-11-24 22:30:00+00:00,2009,11,24,Tuesday,2009Q4
20091125,2009-11-25 22:30:00+00:00,2009,11,25,Wednesday,2009Q4
20091126,2009-11-26 22:30:00+00:00,2009,11,26,Thursday,2009Q4
20091127,2009-11-27 22:30:00+00:00,2009,11,27,Friday,2009Q4
20091128,2009-11-28 22:30:00+00:00,2009,11,28,Saturday,2009Q4
20091129,2009-11-29 22:30:00+00:00,2009,11,29,Sunday,2009Q4
20091130,2009-11-30 22:30:00+00:00,2009,11,30,Monday,2009Q4
20091201,2009-12-01 22:30:00+00:00,2009,12,1,Tuesday,2009Q4
20091202,2009-12-02 22:30:00+00:00,2009,12,2,Wednesday,2009Q4
20091203,2009-12-03 22:30:00+00:00,2009,12,3,Thursday,2009Q4
20091204,2009-12-04 22:30:00+00:00,2009,12,4,Friday,2009Q4
20091205,2009-12-05 22:30:00+00:00,2009,12,5,Saturday,2009Q4
20091206,2009-12-06 22:30:00+00:00,2009,12,6,Sunday,2009Q4
20091207,2009-12-07 22:30:00+00:00,2009,12,7,Monday,2009Q4
20091208,2009-12-08 22:30:00+00:00,2009,12,8,Tuesday,2009Q4
20091209,2009-12-09 22:30:00+00:00,2009,12,9,Wednesday,2009Q4
20091210,2009-12-10 22:30:00+00:00,2009,12,10,Thursday,2009Q4
20091211,2009-12-11 22:30:00+00:00,2009,12,11,Friday,2009Q4
20091212,2009-12-12 22:30:00+00:00,2009,12,12,Saturday,2009Q4
20091213,2009-12-13 22:30:00+00:00,2009,12,13,Sunday,2009Q4
20091214,2009-12-14 22:30:00+00:00,2009,12,14,Monday,2009Q4
20091215,2009-12-15 22:30:00+00:00,2009,12,15,Tuesday,2009Q4
20091216,2009-12-16 22:30:00+00:00,2009,12,16,Wednesday,2009Q4
20091217,2009-12-17 22:30:00+00:00,2009,12,17,Thursday,2009Q4
20091218,2009-12-18 22:30:00+00:00,2009,12,18,Friday,2009Q4
20091219,2009-12-19 22:30:00+00:00,2009,12,19,Saturday,2009Q4
20091220,2009-12-20 22:30:00+00:00,2009,12,20,Sunday,2009Q4
20091221,2009-12-21 22:30:00+00:00,2009,12,21,Monday,2009Q4
20091222,2009-12-22 22:30:00+00:00,2009,12,22,Tuesday,2009Q4
20091223,2009-12-23 22:30:00+00:00,2009,12,23,Wednesday,2009Q4
20091224,2009-12-24 22:30:00+00:00,2009,12,24,Thursday,2009Q4
20091225,2009-12-25 22:30:00+00:00,2009,12,25,Friday,2009Q4
20091226,2009-12-26 22:30:00+00:00,2009,12,26,Saturday,2009Q4
20091227,2009-12-27 22:30:00+00:00,2009,12,27,Sunday,2009Q4
20091228,2009-12-28 22:30:00+00:00,2009,12,28,Monday,2009Q4
20091229,2009-12-29 22:30:00+00:00,2009,12,29,Tuesday,2009Q4
20091230,2009-12-30 22:30:00+00:00,2009,12,30,Wednesday,2009Q4
20091231,2009-12-31 22:30:00+00:00,2009,12,31,Thursday,2009Q4
20100101,2010-01-01 22:30:00+00:00,2010,1,1,Friday,2010Q1
20100102,2010-01-02 22:30:00+00:00,2010,1,2,Saturday,2010Q1
20100103,2010-01-03 22:30:00+00:00,2010,1,3,Sunday,2010Q1
20100104,2010-01-04 22:30:00+00:00,2010,1,4,Monday,2010Q1
20100105,2010-01-05 22:30:00+00:00,2010,1,5,Tuesday,2010Q1
20100106,2010-01-06 22:30:00+00:00,2010,1,6,Wednesday,2010Q1
20100107,2010-01-07 22:30:00+00:00,2010,1,7,Thursday,2010Q1
20100108,2010-01-08 22:30:00+00:00,2010,1,8,Friday,2010Q1
20100109,2010-01-09 22:30:00+00:00,2010,1,9,Saturday,2010Q1
20100110,2010-01-10 22:30:00+00:00,2010,1,10,Sunday,2010Q1
20100111,2010-01-11 22:30:00+00:00,2010,1,11,Monday,2010Q1
20100112,2010-01-12 22:30:00+00:00,2010,1,12,Tuesday,2010Q1
20100113,2010-01-13 22:30:00+00:00,2010,1,13,Wednesday,2010Q1
20100114,2010-01-14 22:30:00+00:00,2010,1,14,Thursday,2010Q1
20100115,2010-01-15 22:30:00+00:00,2010,1,15,Friday,2010Q1
20100116,2010-01-16 22:30:00+00:00,2010,1,16,Saturday,2010Q1
20100117,2010-01-17 22:30:00+00:00,2010,1,17,Sunday,2010Q1
20100118,2010-01-18 22:30:00+00:00,2010,1,18,Monday,2010Q1
20100119,2010-01-19 22:30:00+00:00,2010,1,19,Tuesday,2010Q1
20100120,2010-01-20 22:30:00+00:00,2010,1,20,Wednesday,2010Q1
20100121,2010-01-21 22:30:00+00:00,2010,1,21,Thursday,2010Q1
20100122,2010-01-22 22:30:00+00:00,2010,1,22,Friday,2010Q1
20100123,2010-01-23 22:30:00+00:00,2010,1,23,Saturday,2010Q1
20100124,2010-01-24 22:30:00+00:00,2010,1,24,Sunday,2010Q1
20100125,2010-01-25 22:30:00+00:00,2010,1,25,Monday,2010Q1
20100126,2010-01-26 22:30:00+00:00,2010,1,26,Tuesday,2010Q1
20100127,2010-01-27 22:30:00+00:00,2010,1,27,Wednesday,2010Q1
20100128,2010-01-28 22:30:00+00:00,2010,1,28,Thursday,2010Q1
20100129,2010-01-29 22:30:00+00:00,2010,1,29,Friday,2010Q1
20100130,2010-01-30 22:30:00+00:00,2010,1,30,Saturday,2010Q1
20100131,2010-01-31 22:30:00+00:00,2010,1,31,Sunday,2010Q1
20100201,2010-02-01 22:30:00+00:00,2010,2,1,Monday,2010Q1
20100202,2010-02-02 22:30:00+00:00,2010,2,2,Tuesday,2010Q1
20100203,2010-02-03 22:30:00+00:00,2010,2,3,Wednesday,2010Q1
20100204,2010-02-04 22:30:00+00:00,2010,2,4,Thursday,2010Q1
20100205,2010-02-05 22:30:00+00:00,2010,2,5,Friday,2010Q1
20100206,2010-02-06 22:30:00+00:00,2010,2,6,Saturday,2010Q1
20100207,2010-02-07 22:30:00+00:00,2010,2,7,Sunday,2010Q1
20100208,2010-02-08 22:30:00+00:00,2010,2,8,Monday,2010Q1
20100209,2010-02-09 22:30:00+00:00,2010,2,9,Tuesday,2010Q1
20100210,2010-02-10 22:30:00+00:00,2010,2,10,Wednesday,2010Q1
20100211,2010-02-11 22:30:00+00:00,2010,2,11,Thursday,2010Q1
20100212,2010-02-12 22:30:00+00:00,2010,2,12,Friday,2010Q1
20100213,2010-02-13 22:30:00+00:00,2010,2,13,Saturday,2010Q1
20100214,2010-02-14 22:30:00+00:00,2010,2,14,Sunday,2010Q1
20100215,2010-02-15 22:30:00+00:00,2010,2,15,Monday,2010Q1
20100216,2010-02-16 22:30:00+00:00,2010,2,16,Tuesday,2010Q1
20100217,2010-02-17 22:30:00+00:00,2010,2,17,Wednesday,2010Q1
20100218,2010-02-18 22:30:00+00:00,2010,2,18,Thursday,2010Q1
20100219,2010-02-19 22:30:00+00:00,2010,2,19,Friday,2010Q1
20100220,2010-02-20 22:30:00+00:00,2010,2,20,Saturday,2010Q1
